activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,19445619,[],CHEMBL4432505,Inhibition of recombinant Helicobacter pylori urease expressed in Escherichia coli rosetta DE3 using urea as substrate assessed as transformed cell urea splitting activity preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCCNC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NCCCC(=O)O,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '7.80', 'le': None, 'lle': None, 'sei': None}",CHEMBL4461450,,CHEMBL4461450,4.45,0,http://www.openphacts.org/units/Nanomolar,3248598,=,1,1,=,,IC50,nM,,35400.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,35.4
,19445620,[],CHEMBL4432505,Inhibition of recombinant Helicobacter pylori urease expressed in Escherichia coli rosetta DE3 using urea as substrate assessed as transformed cell urea splitting activity preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)CNC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NCC(=O)OC,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '7.51', 'le': None, 'lle': None, 'sei': None}",CHEMBL4471428,,CHEMBL4471428,4.07,0,http://www.openphacts.org/units/Nanomolar,3248599,=,1,1,=,,IC50,nM,,85000.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,85.0
,19445621,[],CHEMBL4432505,Inhibition of recombinant Helicobacter pylori urease expressed in Escherichia coli rosetta DE3 using urea as substrate assessed as transformed cell urea splitting activity preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)CCCNC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NCCCC(=O)OC,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '7.85', 'le': None, 'lle': None, 'sei': None}",CHEMBL4575318,,CHEMBL4575318,4.70,0,http://www.openphacts.org/units/Nanomolar,3248600,=,1,1,=,,IC50,nM,,20100.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,20.1
,19445622,[],CHEMBL4432505,Inhibition of recombinant Helicobacter pylori urease expressed in Escherichia coli rosetta DE3 using urea as substrate assessed as transformed cell urea splitting activity preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1ccccc1[Se][Se]c1ccccc1C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4431351,J Med Chem,2016,,CHEMBL1976884,,CHEMBL1976884,,0,http://www.openphacts.org/units/Nanomolar,3248601,=,1,1,=,,IC50,nM,,794000.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,794.0
Not Active,19445623,[],CHEMBL4432505,Inhibition of recombinant Helicobacter pylori urease expressed in Escherichia coli rosetta DE3 using urea as substrate assessed as transformed cell urea splitting activity preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Oc1ccccc1)c1ccccc1[Se][Se]c1ccccc1C(=O)Oc1ccccc1,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4555455,,CHEMBL4555455,,0,,3248602,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,19445624,[],CHEMBL4432505,Inhibition of recombinant Helicobacter pylori urease expressed in Escherichia coli rosetta DE3 using urea as substrate assessed as transformed cell urea splitting activity preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)NO,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '53.52', 'le': '1.10', 'lle': '4.51', 'sei': '8.14'}",CHEMBL734,ACETOHYDROXAMIC ACID,CHEMBL734,4.02,0,http://www.openphacts.org/units/Nanomolar,3248603,=,1,1,=,,IC50,nM,,96000.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,96.0
Not Active,19445625,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1[nH][se]c2ccccc12,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL3655716,,CHEMBL3655716,,0,,3248579,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,19445626,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1c2ccccc2[se]n1-c1ccccc1,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '15.84', 'le': None, 'lle': None, 'sei': None}",CHEMBL51085,EBSELEN,CHEMBL51085,4.34,0,http://www.openphacts.org/units/Nanomolar,3248580,=,1,1,=,,IC50,nM,,45400.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,45.4
Not Active,19445627,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,C[C@H](c1ccccc1)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4524305,,CHEMBL4524305,,0,,3248581,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445628,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1c2ccccc2[se]n1[C@H](CO)c1ccccc1,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4469439,,CHEMBL4469439,,0,,3248582,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445629,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,C[C@@H](C(=O)O)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4534596,,CHEMBL4534596,,0,,3248583,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,19445630,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)[C@@H](C(=O)O)n1[se]c2ccccc2c1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4431351,J Med Chem,2016,,CHEMBL4592440,,CHEMBL4592440,,0,http://www.openphacts.org/units/Nanomolar,3248584,=,1,1,=,,IC50,nM,,390200.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,390.2
Not Active,19445631,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)C[C@@H](C(=O)O)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4463967,,CHEMBL4463967,,0,,3248585,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445632,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(O)C[C@@H](C(=O)O)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4520558,,CHEMBL4520558,,0,,3248586,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445633,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(O)CCn1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4552531,,CHEMBL4552531,,0,,3248587,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445634,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(O)CCCn1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4444989,,CHEMBL4444989,,0,,3248588,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,19445635,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,COC(=O)Cn1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '20.21', 'le': None, 'lle': None, 'sei': None}",CHEMBL4089739,,CHEMBL4089739,5.46,0,http://www.openphacts.org/units/Nanomolar,3248589,=,1,1,=,,IC50,nM,,3470.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,3.47
,19445636,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,COC(=O)[C@H](C)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '14.51', 'le': None, 'lle': None, 'sei': None}",CHEMBL4563587,,CHEMBL4563587,4.12,0,http://www.openphacts.org/units/Nanomolar,3248590,=,1,1,=,,IC50,nM,,75100.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,75.1
Not Active,19445637,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,CCC(C)[C@@H](C(=O)OC)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4563580,,CHEMBL4563580,,0,,3248591,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445638,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,COC(=O)[C@H](CC(C)C)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4444060,,CHEMBL4444060,,0,,3248592,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,19445639,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,COC(=O)[C@@H](CC(C)C)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '12.63', 'le': None, 'lle': None, 'sei': None}",CHEMBL4469463,,CHEMBL4469463,4.12,0,http://www.openphacts.org/units/Nanomolar,3248593,=,1,1,=,,IC50,nM,,75700.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,75.7
,19445640,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ccccc1)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '8.02', 'le': None, 'lle': None, 'sei': None}",CHEMBL385817,EBSELEN DISELENIDE,CHEMBL385817,4.41,0,http://www.openphacts.org/units/Nanomolar,3248594,=,1,1,=,,IC50,nM,,38700.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,38.7
Not Active,19445641,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,CCC(CO)NC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NC(CC)CO,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4539240,,CHEMBL4539240,,0,,3248595,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445642,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(O)CNC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NCC(=O)O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL3747547,,CHEMBL3747547,,0,,3248596,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445643,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,C[C@H](NC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)N[C@@H](C)C(=O)O)C(=O)O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL3747132,,CHEMBL3747132,,0,,3248597,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445644,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(O)CCCNC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NCCCC(=O)O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4461450,,CHEMBL4461450,,0,,3248598,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445645,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,COC(=O)CNC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NCC(=O)OC,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4471428,,CHEMBL4471428,,0,,3248599,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445646,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,COC(=O)CCCNC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NCCCC(=O)OC,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4575318,,CHEMBL4575318,,0,,3248600,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445647,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(O)c1ccccc1[Se][Se]c1ccccc1C(=O)O,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL1976884,,CHEMBL1976884,,0,,3248601,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445648,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(Oc1ccccc1)c1ccccc1[Se][Se]c1ccccc1C(=O)Oc1ccccc1,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL4555455,,CHEMBL4555455,,0,,3248602,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Active,19445649,[],CHEMBL4432506,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(=O)NO,,,CHEMBL4431351,J Med Chem,2016,,CHEMBL734,ACETOHYDROXAMIC ACID,CHEMBL734,,0,,3248603,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,19445650,[],CHEMBL4432507,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1[nH][se]c2ccccc12,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '26.05', 'le': None, 'lle': None, 'sei': None}",CHEMBL3655716,,CHEMBL3655716,5.16,0,http://www.openphacts.org/units/Nanomolar,3248579,=,1,1,=,,IC50,nM,,6920.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,6.92
,19445651,[],CHEMBL4432507,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1c2ccccc2[se]n1-c1ccccc1,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '19.82', 'le': None, 'lle': None, 'sei': None}",CHEMBL51085,EBSELEN,CHEMBL51085,5.43,0,http://www.openphacts.org/units/Nanomolar,3248580,=,1,1,=,,IC50,nM,,3690.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,3.69
,19445652,[],CHEMBL4432507,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,C[C@H](c1ccccc1)n1[se]c2ccccc2c1=O,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '17.53', 'le': None, 'lle': None, 'sei': None}",CHEMBL4524305,,CHEMBL4524305,5.30,0,http://www.openphacts.org/units/Nanomolar,3248581,=,1,1,=,,IC50,nM,,5040.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,5.04
,19445653,[],CHEMBL4432507,Inhibition of urease in Helicobacter pylori J99 in Brucella broth using urea as substrate preincubated for 2 hrs followed by substrate addition measured after 2 hrs by Berthelot assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1c2ccccc2[se]n1[C@H](CO)c1ccccc1,,,CHEMBL4431351,J Med Chem,2016,"{'bei': '16.65', 'le': None, 'lle': None, 'sei': None}",CHEMBL4469439,,CHEMBL4469439,5.30,0,http://www.openphacts.org/units/Nanomolar,3248582,=,1,1,=,,IC50,nM,,5030.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,5.03
